word,reading,pos,english
情緒,じょうちょ,N,"emotion, feeling"
象徴,しょうちょう,N,symbol
小児科,しょうにか,N,pediatrics
使用人,しようにん,N,"employee, servant"
情熱,じょうねつ,N,"passion, enthusiasm, zeal"
譲歩,じょうほ,N,"concession, conciliation, compromise"
条約,じょうやく,N,"treaty, pact"
勝利,しょうり,N,"victory, triumph, win"
上陸,じょうりく,N,"landing, disembarkation"
蒸溜,じょうりゅう,N,distillation
奨励,しょうれい,N,"encouragement, promotion"
ショー,ショー,N,show
除外,じょがい,N,"exception, exclusion"
職員,しょくいん,N,"staff member, personnel"
植民地,しょくみんち,N,colony
職務,しょくむ,N,professional duties
諸君,しょくん,N,"Gentlemen!, Ladies!"
助言,じょげん,N,"advice, suggestion"
徐行,じょこう,N,going slowly
所在,しょざい,N,whereabouts
所持,しょじ,N,"possession, owning"
所属,しょぞく,N,"attached to, belong to"
処置,しょち,N,treatment
しょっちゅう,しょっちゅう,N,"always, constantly"
所定,しょてい,N,"fixed, prescribed"
所得,しょとく,N,income
処罰,しょばつ,N,punishment
初版,しょはん,N,first edition
書評,しょひょう,N,book review
処分,しょぶん,N,"disposal, dealing, punishment"
庶民,しょみん,N,"masses, common people"
庶務,しょむ,N,general affairs
所有,しょゆう,N,"one's possessions, ownership"
調べ,しらべ,N,"investigation, inspection"
自立,じりつ,N,"independence, self-reliance"
記す,しるす,V,"to note, to write down"
指令,しれい,N,"orders, instructions, directive"
陣,じん,N,"battle formation, camp, encampment"
進化,しんか,N,"evolution, progress"
人格,じんかく,N,"personality, character"
審議,しんぎ,N,deliberation
新婚,しんこん,N,newly-wed
審査,しんさ,N,"judging, inspection, examination"
人材,じんざい,N,man of talent
紳士,しんし,N,gentleman
真実,しんじつ,N,"truth, reality"
信者,しんじゃ,N,"believer, devotee"
真珠,しんじゅ,N,pearl
進出,しんしゅつ,N,advancement
心情,しんじょう,N,mentality
新人,しんじん,N,"new face, newcomer"
神聖,しんせい,N,"holiness, sacredness, dignity"
親善,しんぜん,N,friendship
真相,しんそう,N,"truth, real situation"
迅速,じんそく,N,"quick, fast, prompt"
人体,じんたい,N,human body
新築,しんちく,N,"new building, new construction"
心中,しんじゅう,N,double suicide
進呈,しんてい,N,presentation
進展,しんてん,N,"progress, development"
神殿,しんでん,N,"temple, sacred place"
進度,しんど,N,progress
振動,しんどう,N,"oscillation, vibration"
新入生,しんにゅうせい,N,"new student, first-year student, freshman"
信任,しんにん,N,"trust, confidence, credence"
神秘,しんぴ,N,mystery
辛抱,しんぼう,N,"patience, endurance"
人民,じんみん,N,"people, public"
侵略,しんりゃく,N,"aggression, invasion, raid"
診療,しんりょう,N,medical examination and treatment
水源,すいげん,N,source of river
推進,すいしん,N,"propulsion, driving force"
吹奏,すいそう,N,playing wind instruments
推測,すいそく,N,"guess, conjecture"
水田,すいでん,N,(water-filled) paddy field
推理,すいり,N,"reasoning, inference, mystery or detective genre"
数詞,すうし,N,numeral
崇拝,すうはい,N,"worship, adoration"
据え付ける,すえつける,V,"to install, to equip, to mount"
据える,すえる,V,"to set, to lay, to place"
すがすがしい,すがすがしい,N,"fresh, refreshing"
救い,すくい,N,"help, aid, relief"
健やか,すこやか,N,"vigorous, healthy, sound"
濯ぐ,すすぐ,V,"to rinse, to wash out"
進み,すすみ,N,progress
裾,すそ,N,"(trouser) cuff, (skirt) hem, cut edge of a hairdo"
スタジオ,スタジオ,N,studio
スチーム,スチーム,N,steam
ストライキ,ストライキ,N,strike
スト,スト,N,(abbr.) strike
ストロー,ストロー,N,straw
ストロボ,ストロボ,N,"stroboscope (literally: strobo, strobe lamp, stroboscopic lamp)"
すばしこい,すばしこい,N,"nimble, smart, quick"
素早い,すばやい,N,"fast, quick"
ずばり,ずばり,N,"decisively, unreservedly, frankly"
スプリング,スプリング,N,spring
スペース,スペース,N,space
ずぶぬれ,ずぶぬれ,N,"soaked, dripping wet"
スポーツカー,スポーツカー,N,sports car
澄ます,すます,V,"to clear, to make clear, to listen for"
清ます,すます,V,"to clear, to make clear, to listen for"
済ます,すます,V,to finish; to settle; to do without
すみやか,すみやか,N,speedy
スラックス,スラックス,N,slacks
ずらっと,ずらっと,N,"in a line, in a row"
ずるずる,ずるずる,N,"dragging on, sound of sniffling"
ずれ,ずれ,N,"difference, gap"
すれちがい,すれちがい,N,chance encounter
擦れる,すれる,V,"to rub, to chafe"
すんなり,すんなり,N,"pass with no objection, slim, slender"
生育,せいいく,N,"growth, development, breeding"
成育,せいいく,N,"growth, raising"
成果,せいか,N,"results, fruits"
正解,せいかい,N,"correct, right answer, solution"
正義,せいぎ,N,"justice, right, righteousness"
生計,せいけい,N,"livelihood, living"
政権,せいけん,N,"(political) administration, political power"
星座,せいざ,N,constellation
制裁,せいさい,N,"restraint, sanctions, punishment"
政策,せいさく,N,"political measures, policy"
生死,せいし,N,life and death
静止,せいし,N,"stillness, repose, standing still"
誠実,せいじつ,N,"sincere, honest, faithful"
成熟,せいじゅく,N,"maturity, ripeness"
青春,せいしゅん,N,"youth, springtime of life, adolescent"
清純,せいじゅん,N,"purity, innocence"
聖書,せいしょ,N,Bible
正常,せいじょう,N,"normalcy, normality, normal"
制する,せいする,V,"to control, to command"
整然,せいぜん,N,"orderly, regular, well-organized"
盛装,せいそう,N,"be dressed up, wear rich clothes"
盛大,せいだい,N,"grand, prosperous, magnificent"
清濁,せいだく,N,"good and evil, purity and impurity"
制定,せいてい,N,"enactment, establishment, creation"
静的,せいてき,N,static
製鉄,せいてつ,N,iron manufacture
晴天,せいてん,N,fine weather
正当,せいとう,N,"just, due, proper"
制服,せいふく,N,uniform
征服,せいふく,N,"conquest, subjugation, overcoming"
製法,せいほう,N,"manufacturing method, recipe, formula"
精密,せいみつ,N,"precise, exact, detailed, minute"
税務署,ぜいむしょ,N,tax office
制約,せいやく,N,"limitation, constraints"
勢力,せいりょく,N,"influence, power, might, strength"
整列,せいれつ,N,"stand in a row, form a line"
セール,セール,N,sale
急かす,せかす,V,"to hurry, to urge on"
伜,せがれ,N,"son, my son"
責務,せきむ,N,"duty, obligation"
セクション,セクション,N,section
世辞,せじ,N,"flattery, compliment"
世帯,せたい,N,household
是正,ぜせい,N,"correction, revision"
世代,せだい,N,generation
切開,せっかい,N,"opening up, cutting through"
セックス,セックス,N,sex
切実,せつじつ,N,"compelling, serious, severe, acute"
接触,せっしょく,N,"touch, contact"
接続詞,せつぞくし,N,conjunction
設置,せっち,N,"establishment, institution"
折衷,せっちゅう,N,"compromise, cross, blending, eclecticism"
設定,せってい,N,"establishment, creation"
説得,せっとく,N,persuasion
切ない,せつない,N,"painful, trying, sad"
絶版,ぜっぱん,N,out of print
設立,せつりつ,N,"establishment, foundation, institution"
攻め,せめ,N,"attack, offense"
ゼリー,ゼリー,N,jelly
セレモニー,セレモニー,N,ceremony
世論,せろん,N,public opinion
繊維,せんい,N,"fiber, fiber, textile"
全快,ぜんかい,N,complete recovery of health
宣教,せんきょう,N,religious mission
宣言,せんげん,N,"declaration, proclamation, announcement"
戦災,せんさい,N,war damage
専修,せんしゅう,N,specialization
戦術,せんじゅつ,N,tactics
センス,センス,N,"sense (for music, style, tact, etc.)"
潜水,せんすい,N,diving
全盛,ぜんせい,N,height of prosperity
先代,せんだい,N,"family predecessor, previous age, previous generation"
先だって,せんだって,N,"recently, the other day"
先着,せんちゃく,N,first arrival
前提,ぜんてい,N,"preamble, premise, prerequisite"
先天的,せんてんてき,N,"inherent, congenital, hereditary"
前途,ぜんと,N,"future prospects, outlook, the journey ahead"
戦闘,せんとう,N,"battle, fight, combat"
潜入,せんにゅう,N,"infiltration, sneaking in"
船舶,せんぱく,N,ship
全滅,ぜんめつ,N,annihilation
専用,せんよう,N,"exclusive use, personal use"
占領,せんりょう,N,"occupation, possession, have a room to oneself"
善良,ぜんりょう,N,"goodness, excellence, virtue"
戦力,せんりょく,N,war potential
前例,ぜんれい,N,precedent
相応,そうおう,N,"suitability, fitness"
総会,そうかい,N,general meeting
創刊,そうかん,N,"launching (e.g., newspaper, first issue)"
雑木,ぞうき,N,"various kinds of small trees, assorted trees"
早急,そうきゅう,N,urgent
増強,ぞうきょう,N,"reinforce, increase"
送金,そうきん,N,"remittance, sending money"
走行,そうこう,N,"running a wheeled vehicle (e.g., car, traveling)"
総合,そうごう,N,"synthesis, generalization"
捜索,そうさく,N,"search (esp. for someone or something missing, investigation)"
蔵相,ぞうしょう,N,Minister of Finance
装飾,そうしょく,N,ornament
増進,ぞうしん,N,"promoting, increase, advance"
相対,そうたい,N,relative
壮大,そうだい,N,"magnificent, grand, majestic"
騒動,そうどう,N,"strife, riot, rebellion"
遭難,そうなん,N,"disaster, shipwreck, accident"
相場,そうば,N,"market price, speculation, estimation"
装備,そうび,N,equipment
創立,そうりつ,N,"establishment, founding"
添える,そえる,V,"to add to, to attach, to accompany"
ソース,ソース,N,source
即座に,そくざに,N,"immediately, right away"
促進,そくしん,N,"promotion, acceleration, encouragement"
即する,そくする,V,"to conform to, to agree with, to be adapted to,"
束縛,そくばく,N,"restraint, restriction, confinement"
側面,そくめん,N,"side, sidelight, lateral"
損う,そこなう,V,"to harm, to hurt"
そこら,そこら,N,"everywhere, somewhere"
素材,そざい,N,"raw materials, subject matter"
阻止,そし,N,"obstruction, check, hindrance"
訴訟,そしょう,N,"litigation, lawsuit"
育ち,そだち,N,"breeding, growth"
措置,そち,N,"measure, step"
ソックス,ソックス,N,socks
素っ気無い,そっけない,N,"cold, short, curt, blunt"
外方,そっぽ,N,look (or turn) the other way
備え付ける,そなえつける,V,"to provide, to equip, to install"
備わる,そなわる,V,to be furnished with
具わる,そなわる,V,to be furnished with
聳える,そびえる,V,"to rise, to tower, to soar"
素朴,そぼく,N,"simplicity, artlessness, naivety"
背く,そむく,V,"to run counter to, to go against"
染まる,そまる,V,to be dyed
染める,そめる,V,"to dye, to color"
そらす,そらす,V,"to bend, to warp"
それゆえ,それゆえ,N,"therefore, for that reason, so"
ソロ,ソロ,N,solo
揃い,そろい,N,"set, suit, uniform"
ぞんざい,ぞんざい,N,"rude, careless, slovenly"
損失,そんしつ,N,loss
存続,そんぞく,N,"duration, continuance"
ダース,ダース,N,dozen
対応,たいおう,N,dealing with
退化,たいか,N,"degeneration, retrogression"
大概,たいがい,N,"in general, mainly"
体格,たいかく,N,"physique, constitution"
大金,たいきん,N,large amount of money
待遇,たいぐう,N,"treatment, reception"
対決,たいけつ,N,"confrontation, showdown"
体験,たいけん,N,personal experience
対抗,たいこう,N,"opposition, antagonism"
退治,たいじ,N,extermination
大衆,たいしゅう,N,general public
対処,たいしょ,N,"deal with, cope"
退職,たいしょく,N,retirement (from office)
題する,だいする,V,to title
態勢,たいせい,N,"attitude, conditions, tendency"
対談,たいだん,N,"talk, dialogue"
大胆,だいたん,N,"bold, daring, audacious"
対等,たいとう,N,equivalent
台無し,だいなし,N,"mess, spoiled, (come to) nothing"
滞納,たいのう,N,"non-payment, default"
対比,たいひ,N,"contrast, comparison"
タイピスト,タイピスト,N,typist
大部,たいぶ,N,"most (e.g., most part, greater, fairly, a good deal, much)"
大便,だいべん,N,feces
代弁,だいべん,N,speak for another
待望,たいぼう,N,"long-expected, waiting"
台本,だいほん,N,"libretto, scenario"
タイマー,タイマー,N,timer
怠慢,たいまん,N,"negligence, carelessness"
タイミング,タイミング,N,timing
タイム,タイム,N,time
タイムリー,タイムリー,N,"timely, run-batted-in (baseball), RBI"
対面,たいめん,N,"interview, meeting"
代用,だいよう,N,substitution
体力,たいりょく,N,physical strength
タイル,タイル,N,tile
対話,たいわ,N,"conversation, dialogue"
耐える,たえる,V,"to endure, to put up with"
絶える,たえる,V,"to die out, to become extinct"
断える,たえる,V,"to cease, to become extinct"
打開,だかい,N,"solution, breakthrough"
焚火,たきび,N,(open) fire
妥協,だきょう,N,"compromise, giving in"
たくましい,たくましい,N,"burly, strong, sturdy"
巧み,たくみ,N,"skill, cleverness"
丈,たけ,N,"length, height"
打撃,だげき,N,"blow, damage; batting (baseball)"
妥結,だけつ,N,agreement
駄作,ださく,N,poor work
足し算,たしざん,N,addition
多数決,たすうけつ,N,majority rule
助け,たすけ,N,assistance
携わる,たずさわる,V,"to engage, to involve"
漂う,ただよう,V,"to drift about, to float, to hang in air"
立ち去る,たちさる,V,"to leave, to depart"
立ち寄る,たちよる,V,"to stop by, to drop in for a short visit"
抱っこ,だっこ,N,(child's) hug
達者,たっしゃ,N,"skillful, in good health"
脱出,だっしゅつ,N,escape
脱する,だっする,V,"to escape from, to get out"
達成,たっせい,N,achievement
脱退,だったい,N,"secession, withdrawal"
だったら,だったら,N,if it's the case
立て替える,たてかえる,V,"to pay in advance, to pay for another"
建前,たてまえ,N,position; stance one takes in public; principle
奉る,たてまつる,V,"to offer, to do respectfully"
だと,だと,N,if it's the case
他動詞,たどうし,V,transitive verb (direct object)
辿り着く,たどりつく,V,"to reach, to make it somehow"
辿る,たどる,V,"to follow (road, to pursue (course), to follow up"
束ねる,たばねる,V,"to tie up in a bundle, to control"
だぶだぶ,だぶだぶ,N,"loose, baggy"
他方,たほう,N,"another side, on the other hand"
多忙,たぼう,N,busy
給う,たまう,V,"to receive, to grant"
魂,たましい,N,"soul, spirit"
溜まり,たまり,N,"collected things, gathering place, arrears"
賜る,たまわる,V,"to grant, to bestow"
保つ,たもつ,V,"to keep, to preserve, to sustain"
たやすい,たやすい,N,"easy, simple, light"
多様,たよう,N,"diversity, variety"
だるい,だるい,N,"sluggish, feel heavy (tired), languid"
弛み,たるみ,N,"slack, slackening"
弛む,たるむ,V,"to slacken, to loosen, to relax"
垂れる,たれる,V,"to hang, to droop; to drip"
タレント,タレント,N,"talent, star, personality"
タワー,タワー,N,tower
単一,たんいつ,N,"single, simple, sole"
短歌,たんか,N,31-syllable Japanese poem
担架,たんか,N,"stretcher, litter"
短気,たんき,N,quick temper
団結,だんけつ,N,"unity, union, solidarity"
探検,たんけん,N,"exploration, expedition"
断言,だんげん,N,"assertion, declaration, affirmation"
短縮,たんしゅく,N,"shortening, abbreviation, reduction"
断然,だんぜん,N,"firmly, absolutely, definitely"
炭素,たんそ,N,carbon (C)
短大,たんだい,N,junior college
単調,たんちょう,N,"monotony, monotone, dullness"
単独,たんどく,N,"sole, single"
旦那,だんな,N,"master (of house), husband (informal)"
短波,たんぱ,N,short wave
蛋白質,たんぱくしつ,N,protein
ダンプ,ダンプ,N,dump truck
断面,だんめん,N,cross section
弾力,だんりょく,N,"elasticity, flexibility"
治安,ちあん,N,"public order, security"
チームワーク,チームワーク,N,teamwork
チェンジ,チェンジ,N,change
違える,ちがえる,V,to change
畜産,ちくさん,N,animal husbandry
畜生,ちくしょう,N,"beast, brute, damn"
蓄積,ちくせき,N,"accumulation, accumulate, store"
地形,ちけい,N,"landform, geographical features, topography"
知性,ちせい,N,intelligence
乳,ちち,N,"milk, breast, loop"
縮まる,ちぢまる,V,"to be shortened, to be contracted, to shrink"
秩序,ちつじょ,N,"order, regularity"
窒息,ちっそく,N,suffocation
知的,ちてき,N,intellectual
着手,ちゃくしゅ,N,"embarkation, launch"
着色,ちゃくしょく,N,"coloring, coloring"
着席,ちゃくせき,N,"sit down, seat"
着目,ちゃくもく,N,attention
着陸,ちゃくりく,N,"landing, touch down"
着工,ちゃっこう,N,start of (construction) work
茶の間,ちゃのま,N,living room (Japanese style)
茶の湯,ちゃのゆ,N,tea ceremony
ちやほや,ちやほや,N,"pamper, make a fuss of, spoil"
チャンネル,チャンネル,N,a channel
宙返り,ちゅうがえり,N,"somersault, looping-the-loop"
中継,ちゅうけい,N,"relay, hook-up"
忠告,ちゅうこく,N,"advice, warning"
中傷,ちゅうしょう,N,"slander, libel, defamation"
中枢,ちゅうすう,N,"center, mainstay, nucleus"
抽選,ちゅうせん,N,"lottery, raffle, drawing (of lots)"
中断,ちゅうだん,N,"interruption, suspension, break"
中毒,ちゅうどく,N,poisoning
中腹,ちゅうふく,N,"mountain side, halfway up"
中立,ちゅうりつ,N,neutrality
中和,ちゅうわ,N,"neutralize, counteract"
腸,ちょう,N,"bowels, intestines"
蝶,ちょう,N,butterfly
超,ちょう,N,"super-, ultra-, hyper-"
調印,ちょういん,N,"signature, sign, sealing"
聴覚,ちょうかく,N,the sense of hearing
長官,ちょうかん,N,"chief, (government) secretary"
聴講,ちょうこう,N,"lecture attendance, auditing"
徴収,ちょうしゅう,N,"collection, levy"
聴診器,ちょうしんき,N,stethoscope
調停,ちょうてい,N,"arbitration, conciliation, mediation"
重複,ちょうふく,N,"duplication, repetition, overlapping, redundancy, restoration"
長編,ちょうへん,N,"long (e.g., novel, film)"
重宝,ちょうほう,N,"convenient, useful"
調理,ちょうり,N,cooking
調和,ちょうわ,N,harmony
ちょくちょく,ちょくちょく,N,"often, frequently, now and then, occasionally"
直面,ちょくめん,N,confrontation
著書,ちょしょ,N,"literary work, book"
貯蓄,ちょちく,N,savings
直感,ちょっかん,N,"intuition, instinct"
著名,ちょめい,N,"well-known, noted, celebrated"
ちらっと,ちらっと,N,"at a glance, by accident"
塵取り,ちりとり,N,dustpan
賃金,ちんぎん,N,wages
沈殿,ちんでん,N,"precipitation, deposition, settlement"
沈没,ちんぼつ,N,"sinking, foundering"
沈黙,ちんもく,N,"silence, reticence"
陳列,ちんれつ,N,"exhibition, display, show"
追及,ついきゅう,N,"investigation, inquiry"
追跡,ついせき,N,pursuit
追放,ついほう,N,"exile, banishment"
費やす,ついやす,V,"to spend, to devote, to waste"
墜落,ついらく,N,"falling, crashing"
痛感,つうかん,N,"feeling keenly, fully realizing"
通常,つうじょう,N,"common, normal, usual"
痛切,つうせつ,N,"keen, deep"
杖,つえ,N,cane
使い道,つかいみち,N,use
仕える,つかえる,V,"to serve, to work for"
司る,つかさどる,V,"to rule, to govern, to administer"
つかの間,つかのま,N,"moment, brief time,"
月並,つきなみ,N,"conventional, trite, common"
継目,つぎめ,N,"joint, seam"
尽きる,つきる,V,"to be used up, to be run out"
尽くす,つくす,V,"to exhaust, to run out; to devote, to serve"
つくづく,つくづく,N,"completely, really"
作り,つくり,N,"make up, structure, physique"
造り,つくり,N,"make up, structure, physique"
繕う,つくろう,V,"to mend, to repair"
付け加える,つけくわえる,V,to add one thing to another
告げる,つげる,V,to inform
筒,つつ,N,"pipe, tube"
突っ突く,つっつく,V,to prompt someone
謹む,つつしむ,V,"to be careful, to be chaste or discreet"
突っ張る,つっぱる,V,"to support, to become stiff; to thrust (ones opponent), to stick to (ones opinion), to insist on"
務まる,つとまる,N,"be equal, be fit"
勤め先,つとめさき,N,place of work
努めて,つとめて,N,"make an effort!, work hard!"
津波,つなみ,N,"tsunami, tidal wave"
つねる,つねる,V,to pinch
募る,つのる,V,"to invite, to solicit help, participation, etc"
唾,つば,N,"saliva, spit, sputum"
呟く,つぶやく,V,"to mutter, to murmur"
つぶら,つぶら,N,"round, rotund"
壷,つぼ,N,"jar, pot, vase"
蕾,つぼみ,N,"bud, flower bud"
連なる,つらなる,V,"to extend, to stretch out, to stand in a row"
貫く,つらぬく,V,to go through
連ねる,つらねる,V,"to link, to join, to put together"
釣り鐘,つりがね,N,temple bell (for striking)
吊り革,つりかわ,N,strap
手当,てあて,N,"allowance, compensation; treatment"
定義,ていぎ,N,definition
提供,ていきょう,N,"offer, program sponsoring"
提携,ていけい,N,"cooperation, tie-up, joint business"
体裁,ていさい,N,"decency, style, form, appearance"
提示,ていじ,N,"presentation, exhibit, suggest, citation"
ティシュペーパー,ティシュペーパー,N,tissue
定食,ていしょく,N,"fixed-price lunch, set meal, dinner"
訂正,ていせい,N,"correction, revision"
停滞,ていたい,N,"stagnation, tie-up, congestion, retention"
邸宅,ていたく,N,"mansion, residence"
定年,ていねん,N,retirement age
堤防,ていぼう,N,"bank, weir"
手遅れ,ておくれ,N,being (too); belated treatment
でかい,でかい,N,huge
手掛かり,てがかり,N,"hint, clue, key"
手掛ける,てがける,V,"to handle, to manage, to work with"
手数,てかず,N,"trouble, labor, handling"
手軽,てがる,N,"easy, simple, cheap"
適応,てきおう,N,"adaptation, accommodation, conformity"
適宜,てきぎ,N,suitability
適性,てきせい,N,aptitude
できもの,できもの,N,"boil, rash"
手際,てぎわ,N,"performance, skill, tact"
出くわす,でくわす,V,"to happen to meet, to come across"
手順,てじゅん,N,"process, procedure, protocol"
手錠,てじょう,N,"handcuffs, manacles"
デコレーション,デコレーション,N,decoration
手近,てぢか,N,"near, handy, familiar"
てっきり,てっきり,N,"surely, certainly, beyond doubt"
鉄鋼,てっこう,N,iron and steel
デッサン,デッサン,N,rough sketch (FRE: dessin)
徹する,てっする,V,"to devote oneself, to believe in"
てっぺん,てっぺん,N,"top, summit, apex"
鉄棒,てつぼう,N,"iron rod, crowbar, horizontal bar (gymnastics)"
出直し,でなおし,N,"adjustment, touch up"
掌,てのひら,N,the palm
手配,てはい,N,"arrangement, search (by police)"
手筈,てはず,N,"arrangement, plan, program"
手引,てびき,N,"guidance, guide, introduction"
手本,てほん,N,"model, pattern"
手回し,てまわし,N,"preparations, arrangements"
手元,てもと,N,"(money) on hand or at home, one's purse; usual skill"
デモンストレーション,デモンストレーション,N,demonstration
照り返す,てりかえす,V,"to reflect, to throw back light"
テレックス,テレックス,N,"telex, teletypewriter exchange"
手分け,てわけ,N,division of labor
天,てん,N,"heaven, sky"
田園,でんえん,N,"country, rural districts"
天下,てんか,N,"the world, whole country"
転回,てんかい,N,"revolution, rotation"
連休,れんきゅう,N,consecutive holidays
レンジ,レンジ,N,"range, stove"
連日,れんじつ,N,every day
連帯,れんたい,N,solidarity
レンタカー,レンタカー,N,rented car
連中,れんちゅう,N,"colleagues, company, a lot"
レントゲン,レントゲン,N,X-ray (lit: Roentgen)
連邦,れんぽう,N,"commonwealth, federation of states"
連盟,れんめい,N,"league, union, alliance"
老衰,ろうすい,N,"senility, senile decay"
朗読,ろうどく,N,"reading aloud, recitation"
浪費,ろうひ,N,"waste, extravagance"
労力,ろうりょく,N,"labor, effort, trouble"
ロープウエイ,ロープウエイ,N,"ropeway, aerial tram"
ロープ,ロープ,N,rope
ろくな,ろくな,N,"satisfactory, decent"
露骨,ろこつ,N,"blunt, outspoken; conspicuous; broad, suggestive"
ロマンチック,ロマンチック,N,romantic
論議,ろんぎ,N,discussion
論理,ろんり,N,logic
惑星,わくせい,N,planet
技,わざ,N,"art, technique"
わざわざ,わざわざ,N,"take the trouble (to do), doing something especially rather than incidentally"
煩わしい,わずらわしい,N,"burdensome, troublesome, complicated"
渡り鳥,わたりどり,N,"migratory bird, bird of passage"
ワット,ワット,N,watt
詫び,わび,N,apology
和文,わぶん,N,"Japanese text, sentence in Japanese"
藁,わら,N,straw
割当,わりあて,N,"allotment, allocation, quota"
割込む,わりこむ,V,"to cut in, to disturb"
悪者,わるもの,N,"bad fellow, rascal"
捗る,はかどる,V,"to make progress, to move right ahead (with the work), to advance"
はかない,はかない,N,"short-lived, momentary, ephemeral"
ばかばかしい,ばかばかしい,N,stupid
破棄,はき,N,"revocation, annulment, breaking (e.g., treaty)"
剥ぐ,はぐ,V,"to tear off, to peel off, to rip off"
迫害,はくがい,N,persecution
薄弱,はくじゃく,N,"feebleness, weakness, weak"
白状,はくじょう,N,confession
漠然,ばくぜん,N,"obscure, vague, equivocal"
爆弾,ばくだん,N,bomb
爆破,ばくは,N,"blast, explosion, blow up"
暴露,ばくろ,N,"disclosure, exposure, revelation"
励ます,はげます,V,"to encourage, to cheer, to raise (the voice)"
励む,はげむ,V,"to be zealous, to make an effort"
剥げる,はげる,V,"to come off, to be worn off, to fade, to discolor"
化ける,ばける,V,"to disguise, to take the form of"
派遣,はけん,N,"dispatch, send"
恥,はじ,N,"shame, embarrassment"
パジャマ,パジャマ,N,pajamas
恥じらう,はじらう,V,"to feel shy, to be bashful, to blush"
恥じる,はじる,V,to feel ashamed
橋渡し,はしわたし,N,"bridge building', mediation"
弾む,はずむ,V,"to bounce, to be encouraged, to splurge on"
破損,はそん,N,damage
裸足,はだし,N,barefoot
果たす,はたす,V,"to accomplish, to fulfill, to carry out, to achieve"
蜂蜜,はちみつ,N,honey
パチンコ,パチンコ,N,pachinko (Japanese pinball)
罰,ばつ,N,"punishment, penalty"
発育,はついく,N,"(physical) growth, development"
発芽,はつが,N,germination
発掘,はっくつ,N,"excavation, exhumation; discovery (e.g., new talent)"
発言,はつげん,N,"utterance, speech, proposal"
バッジ,バッジ,N,badge
発生,はっせい,N,"outbreak, spring forth, occurrence"
仕立てる,したてる,V,"to tailor, to make, to prepare"
下取り,したどり,N,"trade in, part exchange"
下火,したび,N,"burning low, waning, declining"
実家,じっか,N,(one's parents') home
失格,しっかく,N,"disqualification, elimination, incapacity (legal)"
質疑,しつぎ,N,question
失脚,しっきゃく,N,"losing one's standing, being overthrown, falling"
実業家,じつぎょうか,N,"industrialist, businessman"
シック,シック,N,chic
じっくり,じっくり,N,"deliberately, carefully"
躾,しつけ,N,"discipline, training"
躾ける,しつける,V,"to discipline, to teach manners"
実践,じっせん,N,"practice, put into practice"
質素,しっそ,N,"simplicity, modesty, frugality"
実態,じったい,N,"truth, fact"
失調,しっちょう,N,"lack of harmony, imbalance"
嫉妬,しっと,N,jealousy
実費,じっぴ,N,"actual expense, cost price"
指摘,してき,N,"pointing out, identification"
自転,じてん,N,"rotation, spin"
助動詞,じょどうし,V,auxiliary verb
淑やか,しとやか,N,graceful
萎びる,しなびる,V,"to shrivel, to fade"
シナリオ,シナリオ,N,scenario
しなやか,しなやか,N,"supple, flexible, elastic"
屎尿,しにょう,N,human waste
地主,じぬし,N,landlord
凌ぐ,しのぐ,V,"to outdo, to surpass; to endure"
芝,しば,N,lawn
始発,しはつ,N,first train
耳鼻科,じびか,N,otolaryngology
私物,しぶつ,N,"private property, personal effects"
しぶとい,しぶとい,N,"tenacious, stubborn"
司法,しほう,N,administration of justice
始末,しまつ,N,disposal; cleaning up afterwards
染みる,しみる,V,to soak; pierce
使命,しめい,N,"mission, errand, message"
地元,じもと,N,local
視野,しや,N,"field of vision, outlook"
弱,じゃく,N,"delicate, supple"
社交,しゃこう,N,social life
ジャズ,ジャズ,N,jazz
謝絶,しゃぜつ,N,refusal
社宅,しゃたく,N,company owned house
若干,じゃっかん,N,"some, few, number of"
三味線,しゃみせん,N,three-stringed Japanese guitar
斜面,しゃめん,N,"slope, slanting surface, bevel"
砂利,じゃり,N,"gravel, ballast, pebbles"
洒落る,しゃれる,V,"to joke, to play on words; stylish"
ジャンパー,ジャンパー,N,"jacket, jumper"
ジャンプ,ジャンプ,N,jump
ジャンボ,ジャンボ,N,jumbo
ジャンル,ジャンル,N,genre
私有,しゆう,N,private ownership
収益,しゅうえき,N,"earnings, proceeds, returns"
修学,しゅうがく,N,learning
周期,しゅうき,N,"cycle, period"
衆議院,しゅうぎいん,N,"Lower House, House of Representatives"
就業,しゅうぎょう,N,"employment, starting work"
従業員,じゅうぎょういん,N,"employee, worker"
集計,しゅうけい,N,"totalization, aggregate"
襲撃,しゅうげき,N,"attack, charge, raid"
収支,しゅうし,N,income and expenditure
終始,しゅうし,N,from beginning to end; consistent(ly)
修士,しゅうし,N,Masters degree program
従事,じゅうじ,N,"engaging, pursuing, following"
終日,しゅうじつ,N,all day
充実,じゅうじつ,N,"fullness, perfection"
収集,しゅうしゅう,N,"gathering up, collection"
十字路,じゅうじろ,N,crossroads
執着,しゅうじゃく,N,"attachment, adhesion, tenacity"
柔軟,じゅうなん,N,flexible
収容,しゅうよう,N,accommodation; seating; custody
従来,じゅうらい,N,"up to now, so far, traditional"
守衛,しゅえい,N,"security guard, doorkeeper"
主演,しゅえん,N,"starring, playing the leading part"
主観,しゅかん,N,"subjectivity, subject, ego"
修行,しゅぎょう,N,"pursuit of knowledge, training, ascetic practice"
塾,じゅく,N,after-school (cram) school
